model_name,corruption_type,masking_ratio_requested,masking_ratio_actual,num_timesteps,context_window_words,rouge_l_f1,bertscore_f1,bertscore_precision,bertscore_recall,perplexity,latency_seconds
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1023622047244094,,75,0.8163265306122448,0.9568190574645996,0.940099835395813,0.9741438031196594,28.34986686706543,19.760881467999752
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0989010989010989,,75,0.925925925925926,0.9778186678886414,0.9806923866271972,0.9749616980552672,35.96535110473633,0.6093357800000376
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.099009900990099,,75,0.9418604651162792,0.9793571829795836,0.9836173057556152,0.9751337170600892,32.75462341308594,0.1278691359998447
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0995260663507109,,75,0.8385542168674699,0.9699113965034484,0.9595604538917542,0.9804880619049072,31.785444259643555,2.886257121999733
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1013513513513513,,75,0.8761904761904761,0.9662474989891052,0.9646522998809814,0.9678480625152588,29.570680618286133,2.450037003000034
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0952380952380952,,75,0.7204301075268819,0.9361918568611144,0.9151448011398317,0.9582298994064332,28.650251388549805,2.301940489999652
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.101063829787234,,75,0.8429752066115702,0.9706243872642516,0.9624979496002196,0.978889226913452,41.41749572753906,2.267476224999882
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0995475113122171,,75,0.8505747126436781,0.9668537378311156,0.9568626284599304,0.9770557880401612,38.48654174804688,2.2562606810001853
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0985221674876847,,75,0.8842105263157896,0.9691696166992188,0.967356264591217,0.9709898233413696,66.39783477783203,1.5364942659998633
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1011235955056179,,75,0.8732943469785576,0.973954439163208,0.9700312614440918,0.9779094457626344,18.79442596435547,2.8955348099998446
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1008064516129032,,75,0.8912579957356077,0.9667990803718568,0.9637022018432616,0.9699159860610962,18.899078369140625,2.4713556020001306
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0986842105263157,,75,0.8198347107438017,0.8559741377830505,0.8073914051055908,0.9107778072357178,9.292237281799316,2.239282436999929
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1015037593984962,,75,0.8828451882845189,0.9756964445114136,0.9740853309631348,0.9773129224777222,26.279787063598636,2.250118014000236
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1011235955056179,,75,0.7589743589743589,0.9423076510429382,0.924741506576538,0.9605540037155152,18.361204147338867,2.2218476819998614
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0923076923076923,,75,0.8264462809917356,0.934962809085846,0.9165438413619996,0.9541373252868652,32.94355010986328,2.473280166999757
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0967741935483871,,75,0.8015873015873015,0.9643602967262268,0.9551539421081544,0.9737460017204284,38.07509994506836,2.944415819999904
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0972222222222222,,75,0.8080808080808081,0.9318751692771912,0.929092288017273,0.9346747994422911,30.63035774230957,2.2602999480000108
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0978260869565217,,75,0.6972477064220183,0.9560590982437134,0.9355911016464232,0.9774426221847534,18.865646362304688,2.215569133999906
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.09375,,75,0.8709677419354839,0.9673401713371276,0.9643582701683044,0.9703407287597656,49.92130279541016,0.8316963299998861
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1025641025641025,,75,0.8587570621468926,0.967907965183258,0.9671539664268494,0.9686630964279176,35.84916305541992,2.312963874000161
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0990990990990991,,75,0.8967254408060453,0.9658812880516052,0.9625071287155152,0.969279170036316,29.59385108947754,2.273032601000068
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1008403361344537,,75,0.9533678756476685,0.9682806134223938,0.9774788618087769,0.9592537879943848,51.52000045776367,0.2288105990000986
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.101010101010101,,75,0.9021739130434784,0.9773343205451964,0.9745447635650636,0.9801399111747742,25.99531364440918,1.1404453370000738
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1,,75,0.7488151658767772,0.9356281161308287,0.8973180651664734,0.9773551225662231,16.998825073242188,2.757699386999775
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1004784688995215,,75,0.8637532133676092,0.9691547751426696,0.9617028832435608,0.9767229557037354,31.73899269104004,2.1921122749999995
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0992907801418439,,75,0.8822429906542055,0.9680973291397096,0.9647079110145568,0.9715105891227722,28.139389038085938,2.353391509000176
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1,,75,0.7559808612440191,0.9249058961868286,0.8940258622169495,0.9579955339431764,23.20455741882324,2.243492803999743
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.1011235955056179,,75,0.819672131147541,0.9541475176811218,0.9428237676620485,0.965746521949768,26.60154151916504,2.245743086999937
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0979020979020979,,75,0.8101265822784811,0.9513431787490844,0.9368975162506104,0.966241180896759,17.959842681884766,2.842872987000192
Qwen/Qwen2.5-Coder-0.5B,span,0.1,0.0909090909090909,,75,0.5909090909090909,0.9255807995796204,0.9004528522491455,0.9521514177322388,16.810077667236328,2.636371822000001
